"TIME","GEO","UNIT","NACE_R2","NA_ITEM","Value","Flag and Footnotes"
"2013","Schweiz","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","35.989,8",""
"2013","Schweiz","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","47.791,4",""
"2013","Schweiz","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","93.760,9",""
"2013","Schweiz","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","11.911,3",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","2.759,2",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","270,2",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","395,8",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","135,9",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","123,9",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","732,7",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","151,1",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","147,7",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","218,0",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","117,5",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","532,5",""
"2013","Montenegro","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","69,7",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","7.091,1",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","817,2",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.224,3",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","808,0",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","580,1",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.500,4",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","262,7",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","225,1",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","978,5",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","260,7",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","1.043,7",""
"2013","Nordmazedonien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","198,4",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","8.396,5",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","1.883,2",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.229,6",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","487,0",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","990,1",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","1.523,7",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","269,5",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","216,4",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","612,0",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","416,7",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","1.069,0",""
"2013","Albanien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","186,1",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","30.824,4",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","2.700,8",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","8.680,2",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","5.871,5",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.096,6",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","5.674,0",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","1.604,9",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","1.029,4",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","2.797,9",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","2.083,9",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","4.185,4",""
"2013","Serbien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","971,3",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","625.745,0",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","48.039,9",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","140.245,6",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","115.999,3",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","57.591,6",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","155.930,4",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","17.034,8",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","21.995,8",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","58.801,0",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","33.178,5",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","78.660,3",""
"2013","Türkei","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","14.267,2",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","11.682,1",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","936,7",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.521,8",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.497,5",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","522,4",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","2.576,0",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","650,6",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","508,9",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","714,2",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","454,8",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","2.508,9",""
"2013","Bosnien und Herzegowina","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","287,8",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","4.435,6",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","638,7",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","900,0",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","584,8",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","352,2",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","938,9",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","53,3",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","213,3",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","475,5",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","96,2",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","735,3",""
"2013","Kosovo (gemäß der Resolution 1244/99 des Sicherheitsrates der Vereinten Nationen)","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","32,2",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","12.613.797,6",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","214.912,6",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.397.868,4",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.949.359,0",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","663.688,4",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","2.360.069,8",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","618.758,8",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","697.032,5",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.445.881,4",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.375.105,5",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","2.403.631,5",""
"2014","Europäische Union - 28 Länder","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","436.848,8",""
"2014","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","10.554.317,7",""
"2014","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","199.504,3",""
"2014","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.096.530,1",""
"2014","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.732.754,8",""
"2014","Europäische Union - 27 Länder (ab 2019)","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","540.952,8",""
